,files,label_err1_nor0
124,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D002_183_342.avi,0
141,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D002_722_897.avi,0
102,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D003_1421_1586.avi,0
58,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D003_1806_2135.avi,0
79,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D003_255_417.avi,0
41,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D003_798_966.avi,0
14,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D004_1409_1592.avi,0
149,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D004_2255_2451.avi,0
22,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D004_327_477.avi,0
119,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D004_781_910.avi,0
29,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D005_1116_1249.avi,0
15,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D005_1497_1625.avi,0
114,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D005_295_402.avi,0
20,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_D005_690_820.avi,0
133,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E001_1147_1462.avi,0
126,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E001_1844_2036.avi,0
116,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E001_2643_2920.avi,0
9,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E001_342_752.avi,0
63,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E002_1052_1257.avi,0
101,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E002_1570_1770.avi,0
50,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E002_2094_2362.avi,0
52,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E002_237_631.avi,0
7,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E003_1333_1507.avi,0
143,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E003_1851_2055.avi,0
109,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E003_254_449.avi,0
93,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E003_745_968.avi,0
107,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E004_1485_1668.avi,0
34,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E004_2189_2415.avi,0
59,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E004_238_537.avi,0
43,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E004_868_1121.avi,0
104,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E005_1217_1417.avi,0
153,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E005_142_363.avi,0
87,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E005_1698_1877.avi,0
148,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_E005_740_897.avi,0
100,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F001_1476_1701.avi,0
48,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F001_2200_2498.avi,1
62,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F001_295_532.avi,0
75,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F001_935_1145.avi,0
118,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F002_1337_1522.avi,0
127,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F002_148_427.avi,0
30,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F002_1777_2047.avi,0
162,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F002_768_1040.avi,0
108,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F003_1206_1397.avi,0
4,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F003_1680_1840.avi,0
128,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F003_222_402.avi,0
160,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F003_646_877.avi,0
32,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F004_1259_1588.avi,0
90,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F004_1874_2061.avi,0
94,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F004_218_416.avi,0
138,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F004_669_856.avi,0
19,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F005_1051_1221.avi,0
161,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F005_1471_1675.avi,0
18,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F005_250_436.avi,0
71,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_F005_660_813.avi,0
35,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G001_1478_2418.avi,0
17,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G001_2671_2854.avi,0
46,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G001_2991_3111.avi,0
44,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G001_3565_3646.avi,0
98,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G001_4097_4276.avi,0
5,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G001_4836_5003.avi,0
157,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G001_499_772.avi,0
132,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G001_5633_5846.avi,0
145,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G001_6521_7627.avi,0
129,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G001_8281_8675.avi,0
66,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G002_1628_1889.avi,0
83,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G002_2233_2462.avi,0
68,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G002_240_479.avi,0
10,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G002_2671_3010.avi,0
24,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G002_906_1287.avi,0
64,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G003_1110_1229.avi,0
25,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G003_1726_1992.avi,0
95,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G003_2230_2705.avi,0
96,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G003_4535_4820.avi,0
117,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G003_484_689.avi,0
65,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G004_1022_1176.avi,0
106,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G004_1489_1752.avi,0
49,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G004_2092_2283.avi,0
80,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G004_478_665.avi,0
105,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G005_1236_1562.avi,0
74,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G005_1926_2148.avi,0
144,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G005_249_445.avi,0
11,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_G005_806_933.avi,0
8,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H001_2008_2275.avi,0
54,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H001_3623_3963.avi,0
78,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H001_4569_4975.avi,0
125,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H001_711_1462.avi,0
55,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H003_1493_1708.avi,0
21,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H003_2091_2432.avi,0
13,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H003_2808_3008.avi,0
159,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H003_553_908.avi,0
73,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H004_1296_1533.avi,0
1,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H004_2402_2631.avi,0
147,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H004_3150_3566.avi,0
89,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H004_476_660.avi,0
2,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H005_1129_1429.avi,0
139,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H005_1934_2288.avi,0
82,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H005_2739_2998.avi,0
121,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_H005_414_619.avi,0
53,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I001_1352_1621.avi,0
77,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I001_2130_2507.avi,0
152,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I001_3509_3813.avi,0
27,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I001_509_876.avi,0
26,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I002_1943_2313.avi,0
42,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I002_2972_3307.avi,0
45,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I002_3815_4209.avi,0
103,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I002_640_1105.avi,0
113,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I003_2016_2241.avi,0
151,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I003_2867_3346.avi,0
12,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I003_3794_4025.avi,0
36,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I004_1521_1865.avi,1
110,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I004_2493_2893.avi,0
28,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I004_3339_3552.avi,0
137,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I004_542_800.avi,0
140,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I005_1696_1979.avi,0
47,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I005_2524_2835.avi,0
6,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I005_3235_3564.avi,0
81,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G3/Suturing_I005_659_1198.avi,0
