,files,label_err1_nor0
154,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_B005_2589_2693.avi,0
21,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_B005_968_1115.avi,0
57,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C001_1582_1793.avi,0
40,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C001_2254_2410.avi,0
6,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C001_2783_2987.avi,0
91,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C001_782_854.avi,0
64,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C002_1506_1685.avi,0
137,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C002_2087_2163.avi,0
140,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C002_2834_3005.avi,0
2,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C002_786_901.avi,0
87,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C003_1325_1488.avi,0
86,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C003_1929_2057.avi,0
66,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C003_2505_2818.avi,0
132,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C003_714_829.avi,0
110,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C004_1074_1199.avi,0
61,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C004_1603_1702.avi,0
15,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C004_2051_2250.avi,0
14,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C004_459_583.avi,0
119,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C005_1492_1588.avi,0
127,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C005_2189_2271.avi,0
111,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C005_392_492.avi,0
71,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_C005_859_1056.avi,0
120,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D001_1562_1616.avi,0
135,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D001_2067_2114.avi,0
162,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D001_2584_2691.avi,0
115,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D001_542_635.avi,0
16,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D002_1318_1382.avi,0
70,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D002_1843_1893.avi,0
108,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D002_343_427.avi,0
75,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D002_898_940.avi,0
24,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D003_1587_1635.avi,0
113,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D003_2136_2184.avi,0
47,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D003_418_484.avi,0
39,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D003_967_1012.avi,0
49,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D004_1154_1353.avi,0
136,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D004_1593_1729.avi,0
41,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D004_2452_2509.avi,0
148,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D004_478_541.avi,0
33,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D004_911_1020.avi,0
37,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D005_1250_1336.avi,0
10,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D005_1626_1678.avi,0
122,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D005_403_466.avi,0
55,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_D005_821_875.avi,0
95,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E001_1463_1637.avi,0
11,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E001_2037_2347.avi,0
82,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E001_2921_3076.avi,0
1,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E001_753_902.avi,0
23,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E002_1258_1407.avi,0
62,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E002_1771_1911.avi,0
34,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E002_2363_2471.avi,0
100,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E002_632_807.avi,0
118,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E003_1508_1662.avi,0
22,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E003_2056_2130.avi,0
77,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E003_450_579.avi,0
101,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E003_969_1094.avi,0
90,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E004_1122_1261.avi,0
94,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E004_1669_1809.avi,0
133,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E004_1903_1976.avi,0
54,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E004_2416_2527.avi,0
50,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E004_538_695.avi,0
114,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E005_1418_1552.avi,0
131,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E005_1878_2006.avi,0
74,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E005_364_507.avi,0
134,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_E005_898_1054.avi,0
109,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F001_1146_1254.avi,0
72,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F001_1702_1801.avi,0
107,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F001_533_753.avi,0
28,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F002_1041_1128.avi,0
0,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F002_1523_1598.avi,0
76,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F002_2048_2103.avi,0
88,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F002_428_608.avi,0
27,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F003_1398_1484.avi,0
52,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F003_1841_1912.avi,0
144,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F003_403_489.avi,0
161,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F003_878_952.avi,0
78,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F004_1589_1673.avi,0
48,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F004_2062_2145.avi,0
150,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F004_417_492.avi,0
124,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F004_857_928.avi,0
29,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F005_1222_1289.avi,0
105,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F005_1676_1734.avi,0
38,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F005_437_519.avi,0
85,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_F005_814_865.avi,0
53,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G001_1226_1353.avi,0
35,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G001_4277_4425.avi,0
128,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G001_5847_6253.avi,0
130,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G001_7628_7655.avi,0
69,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G001_773_938.avi,0
106,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G001_8676_8833.avi,0
25,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G002_1288_1464.avi,0
43,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G002_1890_2029.avi,0
9,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G002_3011_3159.avi,0
146,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G002_480_697.avi,0
160,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G003_1230_1508.avi,0
30,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G003_2706_2830.avi,0
67,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G003_4821_4974.avi,0
103,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G003_690_937.avi,0
18,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G004_1177_1323.avi,0
155,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G004_1753_1855.avi,0
112,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G004_2284_2452.avi,0
93,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G004_666_829.avi,0
151,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G005_1563_1749.avi,0
141,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G005_2149_2274.avi,0
117,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G005_446_610.avi,0
99,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_G005_934_1061.avi,0
68,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H001_1463_1635.avi,0
121,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H001_2276_2537.avi,0
152,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H001_2742_2792.avi,0
3,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H001_2952_2995.avi,0
20,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H001_3085_3151.avi,0
44,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H001_3964_4164.avi,0
123,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H001_4976_5194.avi,0
158,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H003_1709_1873.avi,0
84,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H003_2433_2549.avi,0
31,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H003_3009_3149.avi,0
73,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H003_909_1113.avi,0
51,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H004_1534_2014.avi,0
7,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H004_2632_2860.avi,0
125,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H004_3567_3780.avi,0
147,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H004_661_816.avi,0
149,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H005_1430_1667.avi,0
126,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H005_2289_2453.avi,0
145,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H005_2999_3127.avi,0
159,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_H005_620_767.avi,0
63,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I001_1622_1808.avi,0
46,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I001_2508_2642.avi,0
45,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I001_3814_4026.avi,0
153,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I001_877_1046.avi,0
83,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I002_1106_1370.avi,0
116,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I002_2314_2630.avi,0
13,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I002_3308_3451.avi,0
89,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I002_4210_4324.avi,0
97,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I003_1251_1387.avi,0
4,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I003_2242_2443.avi,0
42,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I003_3347_3563.avi,0
19,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I003_4026_4169.avi,0
58,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I004_1127_1163.avi,0
59,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I004_1866_2027.avi,0
80,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I004_2894_3050.avi,0
98,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I004_3553_3621.avi,0
36,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I004_801_1057.avi,0
65,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I005_1199_1364.avi,0
156,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I005_1980_2188.avi,0
139,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I005_2836_2977.avi,0
129,/home/student/Documents/Research/IJCARS/Gesture_Clips/Suturing/G6/Suturing_I005_3565_3658.avi,0
